url,primary_keyword,search_intent,title,h1,meta_description,h1_alignment,description_alignment,on_page_action,target_source
https://hacecuentas.com/en/money/retirement-income,"Retirement calculator: Roth vs traditional, contribution",comparacion-comercial,"Retirement calculator: Roth vs traditional, contribution",Turn savings into a monthly retirement paycheck.,"Work out how much you can contribute to a 401(k), IRA and HSA this year, whether Roth or traditional wins at your tax rates, what Social Security pays at…",0.25,0.5,alineado,title-canonico
https://hacecuentas.com/en/money/sales-and-property-tax,"Sales tax, property tax and capital gains",informacional,"Sales tax, property tax and capital gains",Separate the tax rate from the taxable base.,"Add or back out sales tax on a purchase, estimate annual property tax on a home by state, work out a vehicle personal property tax bill in Missouri or…",0.2,0.6,alineado,title-canonico
https://hacecuentas.com/en/money/self-employed-rates-and-taxes,Freelance Rate & Side-Hustle Tax Calculator,calculo,Freelance Rate & Side-Hustle Tax Calculator,Your rate has to pay for the work around the work.,"Work out the minimum hourly rate that actually pays your target income, how much self-employment, federal and state tax a side hustle owes, what to send…",0.2,0.8,alineado,title-canonico
https://hacecuentas.com/en/money/student-loans,"Student loan payment, payoff and extra-payment calculator",calculo,"Student loan payment, payoff and extra-payment calculator",What will my student loan really cost to repay?,"Compare a scheduled student-loan payment, total interest, an extra monthly payment and an income-based planning scenario in one place.",0.4,0.8,alineado,title-canonico
https://hacecuentas.com/en/money/tax-residency,Am I a tax resident? Day-count and foreign-income planning,informacional,Am I a tax resident? Day-count and foreign-income planning,Am I a tax resident in the United States or abroad?,"Organize current-year and prior-year days, test a weighted presence threshold and estimate the tax-rate difference on foreign income.",0.29,0.43,alineado,title-canonico
https://hacecuentas.com/en/nfl-2026,NFL Schedule 2026,informacional,"NFL Schedule 2026: Games, Scores & Standings",2026 NFL schedule: EVERY WEEK. EVERY GAME. ONE SEASON.,"Complete 2026 NFL schedule with weekly matchups, kickoff times, TV channels, final scores, AFC/NFC standings, international games and Super Bowl LXI.",1,1,alineado,title-canonico
https://hacecuentas.com/en/pets,Pet Calculators,calculo,"Pet Calculators — feeding portions, pet age, vaccines",Pets,"Portions, doses, ages and budgets for the animals in your house — in pounds, ounces, cups and dollars, from the current WSAVA, AAHA and AKC guidance.",0,0,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/en/pets/dog-lifestyle-and-costs,Dog Ownership Calculator,calculo,"Dog Ownership Calculator — Walking Minutes, Apartment Fit",Match the dog to your ordinary week.,"How many minutes a day a breed actually needs walked, whether it works in an apartment with your schedule, how often it needs brushing in and out…",0.5,0,alineado,title-canonico
https://hacecuentas.com/en/pets/pet-age-and-life-stage,Pet Age Calculator,calculo,"Pet Age Calculator — Cat, Dog and Rabbit Years, Spay Age",Translate age into the care that changes now.,"Your cat, dog or rabbit in human years using the current AAFP and AVMA formulas, plus the life stage that follows from it, the right age to spay…",0.5,0.5,alineado,title-canonico
https://hacecuentas.com/en/school,School & Learning Calculators,calculo,"School & Learning Calculators — GPA, study time",School Learning,"GPA and scholarship minimums, study time that survives a real week, and how long a language actually takes — the school and learning questions that come…",0.67,0.67,alineado,title-canonico
https://hacecuentas.com/en/school/gpa-and-grades,"GPA Calculator: 4.0 Scale, Weighted vs Unweighted",comparacion-comercial,"GPA Calculator: 4.0 Scale, Weighted vs Unweighted",Know which grade can still move the outcome.,"Work out your GPA on the 4.0 scale from credits and grade points, convert a percentage average, add the AP and honors weighting, and find the GPA you…",0,0.5,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/en/school/learn-a-language,Language Learning Time Calculator,calculo,"Language Learning Time Calculator: Hours to B2, CEFR Levels",Build contact with the language into the week.,"Work out how many hours a language takes to reach B2 or the next CEFR level, the daily minutes needed to hit a deadline, what your vocabulary size says…",0.33,0.33,alineado,title-canonico
https://hacecuentas.com/en/school/study-time-and-focus,Study Time Planner,informacional,"Study Time Planner: Pomodoro Sessions, Reading Goals",Turn the syllabus into focused sessions.,"Plan your study time: how many Pomodoros fit in the hours you have, how many you can sustain in a day, the daily reading needed to hit a book goal, how…",0,0.67,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/en/science,Science Calculators,calculo,"Science Calculators — physics, chemistry and astronomy",Science,"Physics, chemistry and astronomy worked out with the exact defined constants — standard gravity, the Planck constant, the speed of light, the gas…",0.5,0,alineado,title-canonico
https://hacecuentas.com/en/science/chemistry-and-thermodynamics,"Dilution, Moles, pH/pOH, Ideal Gas, Carnot and Entropy",informacional,"Dilution, Moles, pH/pOH, Ideal Gas, Carnot and Entropy","Balance what reacts, then trace where the energy goes.","Six chemistry and thermodynamics problems in one page: C1V1 = C2V2 dilutions, moles from mass and molar mass, pOH to pH, PV = nRT for any unknown, Carnot…",0,0.43,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/en/science/motion-and-forces,"Force, Energy and Motion Calculator",calculo,"Force, Energy and Motion Calculator","Connect force, mass and motion on the same diagram.","Nine mechanics problems in one place: free-fall distance and impact speed, kinetic and potential energy, mechanical work at an angle, friction force…",0.67,0.67,alineado,title-canonico
https://hacecuentas.com/en/science/waves-light-and-astronomy,"Doppler, Photon Energy, Parallax, Redshift and Half-Life",informacional,"Doppler, Photon Energy, Parallax, Redshift and Half-Life",Move from a wave on the screen to light across space.,"How far, how fast and how much energy: Doppler shift of a passing siren, photon energy from wavelength, star distance from parallax, recession velocity…",0,0.57,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/en/tech,Tech Calculators,calculo,"Tech Calculators — PC builds, storage, networking, cloud",Tech,"PC builds and power supplies, storage and transfer times, networks and password strength, screen and print resolution, cloud and AI bills, batteries…",0.5,0,alineado,title-canonico
https://hacecuentas.com/en/tech/batteries-and-electronics,"Battery Runtime, DC Power Supply, Speaker Load, Servo",informacional,"Battery Runtime, DC Power Supply, Speaker Load, Servo",Size the battery from the load and the losses.,"How long a battery in amp-hours or milliamp-hours will run your load, what DC supply the circuit needs, whether a speaker wiring plan is safe…",0.29,0.57,alineado,title-canonico
https://hacecuentas.com/en/tech/cloud-and-ai-costs,"Cloud Server, LLM Token, Midjourney, Database Pool",informacional,"Cloud Server, LLM Token, Midjourney, Database Pool",Model the bill before the usage graph surprises you.,"What a cloud instance costs per month in dollars, what your LLM API bill comes to, which image-generation plan fits, how many database connections…",0,0.43,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/en/tech/network-and-security,"Subnet, Cable, WiFi Channel, Ping, Core Web Vitals",informacional,"Subnet, Cable, WiFi Channel, Ping, Core Web Vitals",See which devices should never share the same room.,"Work out how many hosts a CIDR prefix gives you, which Ethernet category covers your run, which WiFi channel to sit on, what ping your distance allows…",0,0.38,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/en/tech/pc-build-and-power,"PC Build Budget, PSU Wattage, RAM, Overclock Temps and UPS",informacional,"PC Build Budget, PSU Wattage, RAM, Overclock Temps and UPS","A balanced PC, with enough power and no surprise connectors.","What PC you need for a target frame rate, how many watts it pulls, what power supply that requires, how much RAM your workload wants, whether you have…",0,0.13,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/en/tech/screens-and-print-resolution,"Screen PPI, Print DPI and JPEG File Size Calculator",calculo,"Screen PPI, Print DPI and JPEG File Size Calculator",Know if it will look sharp before you display or print it.,"Work out the pixel density of a screen and whether it counts as Retina, how many pixels you need to print sharply at a given size in inches, and how…",0.14,0.43,alineado,title-canonico
https://hacecuentas.com/en/tech/storage-and-file-size,"Data Size, RAID Capacity, Compression, Repo Size",informacional,"Data Size, RAID Capacity, Compression, Repo Size",How much storage do your files really need?,"Convert bytes, KB, MB, GB and TB in binary or decimal, work out usable RAID capacity and what redundancy costs you, measure a compression ratio, estimate…",0,0.5,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/enlazanos,Enlazanos — Hacé Cuentas — calculadoras y guías,calculo,Enlazanos — Hacé Cuentas — calculadoras y guías,"Enlazá una puerta de entrada, no una cuenta aislada.","Recomendá nuestros hubs temáticos y por país. Usá herramientas gratuitas, ejemplos claros y fuentes documentadas para entender el resultado y decidir mejor.",0,0,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/es,Hacé Cuentas España,calculo,Hacé Cuentas España — Calculadoras y guías,Tomá decisiones con todos los números delante.,"Herramientas claras para tomar mejores decisiones en España. Usá herramientas gratuitas, ejemplos claros y fuentes documentadas para entender…",0,1,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/es/automotor,Coche en España,calculo,Coche en España — calculadoras y guías | Hacé Cuentas,Coche,"Comprar y mantener un coche en España: impuestos, ITV, seguro, etiqueta DGT y coste… Consultá coche en españa con datos, herramientas y fuentes para España.",0.5,1,alineado,title-canonico
https://hacecuentas.com/es/automotor/comprar-coche,Qué coche comprar en España,calculo,"Qué coche comprar en España: eléctrico o gasolina, renting","Elegí el coche que encaja con tu vida, no con el anuncio.","Compara el coste total de un coche eléctrico, diésel o gasolina en España, decide entre comprar, financiar o renting, y calcula el impuesto…",0.33,1,alineado,title-canonico
https://hacecuentas.com/es/automotor/costes-del-coche,Cuánto cuesta tener coche en España,comparacion-comercial,Cuánto cuesta tener coche en España,El coche tiene meses tranquilos y meses que duelen.,"Suma el coste anual real de tu coche en España: impuesto de circulación de tu municipio, ITV, seguro, ITP si lo compras de segunda mano y coste…",0.25,0.5,alineado,title-canonico
https://hacecuentas.com/es/calculadoras,Todas las calculadoras de España,calculo,Todas las calculadoras de España — 29 gratis | Hacé Cuentas,Calculadoras de España,"Catálogo completo de 29 calculadoras online gratis para España: IRPF 2026, autónomos, hipoteca, finiquito, IBI, IVA, jubilación y más.",0.67,0.67,alineado,title-canonico
https://hacecuentas.com/es/datos-cuota-autonomos-2026,Cuota de autónomos 2026,informacional,Cuota de autónomos 2026: tabla de tramos RETA en España,Cuota de autónomos 2026 en España: tabla por tramos (RETA),"Tabla oficial de la cuota de autónomos 2026 en España: los 15 tramos del RETA por rendimiento neto, de 200 €/mes a 500 €/mes. Datos Seguridad Social y BOE.",1,1,alineado,title-canonico
https://hacecuentas.com/es/educacion,Educación en España,comparacion-comercial,Educación en España — calculadoras y guías | Hacé Cuentas,Educación,"Cuánto cuesta estudiar en España y qué nota necesitas: grados, FP, másteres… Consultá educación en españa con datos, herramientas y fuentes para España.",0.5,1,alineado,title-canonico
https://hacecuentas.com/es/educacion/cuanto-cuesta-estudiar,Cuánto cuesta estudiar en España,comparacion-comercial,"Cuánto cuesta estudiar en España: grado, FP, máster y becas",¿Máster oficial o título propio? Compará antes.,"Calcula el coste real de una carrera, una FP o un máster en España, en pública y en privada, y cuánto te descuenta la beca MEC o la ayuda Erasmus…",0,0.33,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/es/educacion/nota-de-admision,Nota de admisión y nota media en España,calculo,Nota de admisión y nota media en España,Construí tu nota sobre 14 y mira qué te falta.,"Calcula tu nota de admisión a la universidad con las ponderaciones de la EvAU sobre 14 puntos, y la nota media de tu expediente universitario ponderada…",0.25,0.75,alineado,title-canonico
https://hacecuentas.com/es/familia,Familia en España,calculo,Familia en España — calculadoras y guías | Hacé Cuentas,Familia,"Permisos, deducciones por hijos, becas y ayudas por renta en España, con los umbrales del IPREM y las cuantías vigentes.",0.5,0.5,alineado,title-canonico
https://hacecuentas.com/es/familia/ayudas-por-renta,Ayudas por renta en España,informacional,"Ayudas por renta en España: IPREM, IMV, bono social y bono",Contanos cómo es tu hogar. Te mostramos qué ayudas revisar.,"Comprueba a cuántas veces el IPREM equivalen tus ingresos y qué ayudas se abren con ese número: ingreso mínimo vital, bono social eléctrico y bono…",0.33,0.33,alineado,title-canonico
https://hacecuentas.com/es/familia/tener-un-hijo,Tener un hijo en España,calculo,"Tener un hijo en España: permiso, guardería, deducciones","El primer año, ordenado mes a mes.","Calcula lo que cuesta cada etapa de un hijo en España y lo que recuperas: permiso por nacimiento, deducción por maternidad, cheque guardería, beca…",0,0.67,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/es/finanzas,Finanzas en España,comparacion-comercial,Finanzas en España — calculadoras y guías | Hacé Cuentas,Finanzas,"Dónde poner los ahorros y cuánto cuesta de verdad una deuda en España: Letras del Tesoro, cuentas remuneradas, planes de pensiones y préstamos.",0.5,0.5,alineado,title-canonico
https://hacecuentas.com/es/finanzas/deudas-y-prestamos,Préstamos y deudas en España,calculo,"Préstamos y deudas en España: TAE frente a TIN, revolving",Tu cuota necesita una fecha de salida.,"Calcula lo que cuesta de verdad un préstamo personal en España, cuánto se paga con una tarjeta revolving y si compensa reunificar deudas en una sola cuota.",0,0.67,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/es/finanzas/donde-pongo-mis-ahorros,Dónde poner los ahorros en España,informacional,"Dónde poner los ahorros en España: Letras, cuentas, planes",Cada euro necesita un trabajo y una fecha.,"Compara dónde poner tus ahorros en España: fondo de emergencia, cuenta remunerada, Letras del Tesoro, bonos del Estado, plan de pensiones, PIAS y renta…",0,1,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/es/futbol-espanol-hoy,Fútbol español hoy,informacional,"Fútbol español hoy: partidos, resultados y tablas","Fútbol español, hoy","Partidos de hoy, resultados, próximos encuentros, horarios locales y tablas actualizadas del fútbol español, con resultados recientes y agenda…",1,1,alineado,title-canonico
https://hacecuentas.com/es/impuestos,Impuestos en España,calculo,Impuestos en España — calculadoras y guías | Hacé Cuentas,Impuestos,"IRPF, IVA, ITP, plusvalía y modelos de la Agencia Tributaria, resueltos con la escala vigente y la comunidad autónoma que te toca.",0.5,0,alineado,title-canonico
https://hacecuentas.com/es/impuestos/ahorro-e-inversiones,Impuestos del ahorro en España,calculo,"Impuestos del ahorro en España: acciones, fondos, dividendos",Seguimos el dinero desde la ganancia hasta tu bolsillo.,"Calcula lo que se lleva Hacienda de tus inversiones: escala del ahorro para ganancias por vender acciones o fondos, intereses y dividendos, gravamen…",0,0.33,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/es/impuestos/autonomos,Impuestos de autónomo en España,calculo,"Impuestos de autónomo en España: cuota, modelo 130, IVA",Desarmá la factura antes de gastar lo que no es tuyo.,"Calcula lo que te queda como autónomo: cuota del RETA según tu rendimiento neto, retención del 15% o del 7% en factura, pago fraccionado del modelo 130…",0,0.33,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/es/impuestos/irpf-nomina,Cálculo IRPF 2026,calculo,"Cálculo IRPF 2026: cuánto te retienen en la nómina, España","Lee tu nómina como un recibo, no como una caja negra.","Cálculo de la retención de IRPF 2026 de tu nómina con el algoritmo de la AEAT, la escala autonómica de tu comunidad y tu situación familiar, en España.",0,1,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/es/trabajo,Trabajo en España,calculo,Trabajo en España — calculadoras y guías | Hacé Cuentas,Trabajo,"Nómina, convenios, despido, paro, bajas y pensiones en España, con el Estatuto de los Trabajadores y las bases de la Seguridad Social.",0.5,0.5,alineado,title-canonico
https://hacecuentas.com/es/trabajo/jubilacion,Jubilación en España,calculo,Jubilación en España: cuándo puedes jubilarte y con qué,"Tu jubilación es un camino con hitos, no una edad suelta.","Calcula tu pensión de jubilación según años cotizados y base reguladora, lo que te quita jubilarte antes, la revalorización con el IPC y la pensión…",0.5,0.5,alineado,title-canonico
https://hacecuentas.com/es/trabajo/mi-nomina,Calculadora de nómina España 2026,calculo,"Calculadora de nómina España 2026: neto, convenio y pagas",Marcá cada línea y descubrí qué no cuadra.,"Calcula tu nómina en España 2026: sueldo del convenio de hostelería y comercio por categoría, hora extra, pagas extra prorrateadas y coste de empresa.",0,1,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/es/trabajo/no-puedo-trabajar,"Baja, incapacidad y dependencia en España",calculo,"Baja, incapacidad y dependencia en España: cuánto se cobra",La baja cambia de pagador y porcentaje con los días.,"Calcula lo que cobras si no puedes trabajar: baja por enfermedad común o accidente laboral, incapacidad permanente total y absoluta, pensión…",0.25,0.5,alineado,title-canonico
https://hacecuentas.com/es/trabajo/perder-el-trabajo,Me quedo sin trabajo en España,calculo,"Me quedo sin trabajo en España: finiquito, indemnización",Tu salida tiene tres cuentas distintas.,"Calcula qué te corresponde al salir de la empresa: finiquito, indemnización de 33 o 20 días por año, prestación por desempleo con sus topes y subsidio…",0,0,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/es/vida,Vida en España,calculo,Vida en España — calculadoras y guías | Hacé Cuentas,Vida,"Lo que cuesta el día a día en España: recibos del hogar, suministros, comunidad, cesta de la compra y coste de vida por comunidad.",0.5,1,alineado,title-canonico
https://hacecuentas.com/es/vida/comida-cuentas-y-tiempo-con-amigos,"Dividir gastos, propinas y barbacoa por persona en España",calculo,"Dividir gastos, propinas y barbacoa por persona en España",Armá el plan alrededor de la mesa.,"Calculadoras para el plan con amigos en España: dividir gastos, propinas, carne para la barbacoa y bebidas por persona, y tazas a gramos para la receta.",0,1,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/es/vida/gastos-de-la-casa,Gastos de la casa en España,informacional,"Gastos de la casa en España: IBI, basura, comunidad, luz","Tu casa, vista como un presupuesto vivo.","Suma lo que cuesta mantener tu casa cada mes en España: IBI y tasa de basura de tu municipio, cuota de comunidad, aire acondicionado, fibra y móvil…",0.33,0.67,alineado,title-canonico
https://hacecuentas.com/es/vivienda,Vivienda en España,calculo,Vivienda en España — calculadoras y guías | Hacé Cuentas,Vivienda,"Calculá impuestos y costes para comprar, vender, alquilar, hipotecar o reformar una vivienda en España con guías y fuentes oficiales.",0.5,1,alineado,title-canonico
https://hacecuentas.com/es/vivienda/alquilar-piso,Alquilar un piso en España,calculo,"Alquilar un piso en España: fianza, rentabilidad e IRPF",La llave cuesta más que el primer alquiler.,"Calcula lo que cuesta entrar a un alquiler en España y lo que renta ponerlo: fianza y garantías de la LAU, rentabilidad bruta y neta, IRPF del arrendador…",0,0.33,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/es/vivienda/comprar-o-vender-piso,Comprar o vender piso en España,calculo,"Comprar o vender piso en España: ITP, AJD, plusvalía","Sentá a comprador, vendedor e impuestos en la misma mesa.","Calcula los impuestos de comprar o vender vivienda en España: ITP por comunidad, IVA y AJD en obra nueva, plusvalía municipal por los dos métodos…",0,0.75,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/es/vivienda/hipoteca,Hipoteca en España,comparacion-comercial,Hipoteca en España: cuota con Euríbor y si conviene,"Mira cómo cambia la deuda, no sólo la próxima cuota.","Calcula la cuota de tu hipoteca fija o variable con el Euríbor, cómo cambia en la revisión y cuánto ahorras amortizando: reduciendo cuota o reduciendo…",0,0.5,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/es/vivienda/reforma-y-eficiencia,Reformar o construir en España,comparacion-comercial,"Reformar o construir en España: precio por m², aerotermia","Presupuestá la obra sobre el plano, ambiente por ambiente.","Calcula lo que cuesta reformar un piso o construir una casa por metro cuadrado en España, y si compensa instalar aerotermia o autoconsumo solar…",0,1,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/estudio,Calculadoras para estudiar,calculo,"Calculadoras para estudiar: notas, promedios y planificación",Tu carrera no es solo lo que falta. También es todo lo que hiciste.,"Calculá notas, promedios, asistencia, tiempos de lectura y planes de estudio con procedimientos claros y ejemplos resueltos.",0,0,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/estudio/aprender-un-idioma,Cuánto tardo en aprender un idioma,calculo,¿Cuánto tardo en aprender un idioma?,Un idioma entra en tu semana antes que en tu cabeza.,"Calculá cuántas horas y meses te faltan para llegar a A2, B1, B2, C1 o C2 en el idioma que estudiás, qué tan lejos está del español según el FSI…",0.33,0.33,alineado,title-canonico
https://hacecuentas.com/estudio/contador-de-palabras,Contador de palabras y caracteres gratis,calculo,Contador de palabras y caracteres gratis: texto y páginas,Contá palabras mientras escribís,"Contá palabras, caracteres, párrafos y páginas gratis. Pegá tu texto, medí cuánto te falta para el objetivo y calculá el tiempo de lectura.",0.33,0.67,alineado,title-canonico
https://hacecuentas.com/estudio/cuanto-cuesta-estudiar,Cuánto cuesta estudiar,comparacion-comercial,"¿Cuánto cuesta estudiar? — Carrera privada, colegio, apuntes",La cuota no es todo lo que cuesta una carrera,"Calculá lo que sale estudiar de verdad: la carrera privada completa con el aumento anual, el costo total con apuntes y transporte, la cuota…",0.5,0.5,alineado,title-canonico
https://hacecuentas.com/estudio/cuanto-falta-para-recibirme,Cuánto me falta para recibirme,calculo,"¿Cuánto me falta para recibirme? — Materias, cuatrimestres",¿Cuánto te falta para recibirte?,"Calculá cuántas materias te faltan y el porcentaje de la carrera que llevás, en cuántos cuatrimestres terminás según tu ritmo, cuánto vas a tardar…",0.5,0,alineado,title-canonico
https://hacecuentas.com/estudio/cuanto-tardo-en-leer,Cuánto tardo en leer esto,calculo,"¿Cuánto tardo en leer esto? — Libro, apunte, examen",¿Lo terminás hoy o necesitás un plan?,"Calculá cuánto tiempo te lleva leer un libro o un apunte según tus palabras por minuto, medí tu velocidad real de lectura, estimá las horas de estudio…",0,0.33,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/estudio/examenes-de-idioma,"Qué puntaje necesito en TOEFL, IELTS o Cambridge",calculo,"¿Qué puntaje necesito en TOEFL, IELTS o Cambridge?",Traducí tu examen a un plan semanal.,"Pasá tu puntaje de TOEFL iBT, IELTS o Cambridge a nivel MCER y a los otros exámenes, mirá qué band te pide tu objetivo y cuánto te falta, calculá…",0,0.8,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/estudio/nota-necesaria-para-aprobar,Qué nota necesito para aprobar,calculo,"¿Qué nota necesito para aprobar? — Final, recuperatorio","La nota que necesitás, antes de rendir.","Calculá qué nota necesitás en el final, en el recuperatorio o en el parcial que te falta para aprobar la materia, promocionar sin final o no quedar libre.",0.33,0.67,alineado,title-canonico
https://hacecuentas.com/estudio/plan-de-estudio,Cómo organizo el estudio para el examen,calculo,¿Cómo organizo el estudio para el examen?,Un plan que entra en tus días y llega antes del examen,"Armá tu calendario de repaso espaciado antes del examen, calculá cuánto vas a olvidar sin repasar, cuántas flashcards o tarjetas de Anki por día…",0.33,0.33,alineado,title-canonico
https://hacecuentas.com/estudio/promedio,Cuál es mi promedio,calculo,"¿Cuál es mi promedio? — Notas, ponderado, faltas, GPA y beca",No es sólo cuánto te da. Es qué necesitás lograr.,"Calculá tu promedio de notas simple o ponderado por créditos, la nota final de la materia, cuántas faltas te quedan, tu equivalencia en GPA 4.0 y si…",0,0.5,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/euro-hoy,Euro hoy en Argentina EN VIVO,calculo,"Euro hoy en Argentina EN VIVO: oficial, blue y tarjeta",Euro hoy en Argentina — en vivo 💶,"Cotización del euro hoy en Argentina, en vivo: oficial $1.722, blue $1.679 y tarjeta $2.239. Con conversor euro ⇄ pesos y brecha. Se actualiza solo.",1,1,alineado,title-canonico
https://hacecuentas.com/eventos,Calculadoras para eventos,calculo,"Calculadoras para eventos: comida, bebida y presupuesto",Que alcance para todos. Y no sobre una fiesta entera.,"Calculá comida, bebida, torta, hielo, mesas y presupuesto para cumpleaños, fiestas, casamientos y reuniones según invitados.",0,0,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/eventos/asado,Cuánta carne compro para el asado? Kilos por corte,informacional,¿Cuánta carne compro para el asado? Kilos por corte,Que alcance para todos sin comprar de más.,"Cuántos kilos de carne comprar para el asado según los invitados: tira, vacío, pollo, chorizos, morcillas y achuras, con la lista para la carnicería.",0,0.6,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/eventos/bebidas,Cuánta bebida compro para la fiesta? Calculadora 2026,calculo,¿Cuánta bebida compro para la fiesta? Calculadora 2026,Que alcance para brindar. No para llenar la despensa.,"Calculá cuánta cerveza, vino, fernet, gaseosa, agua y hielo comprar para tu fiesta, y sobre todo cuántas botellas, latas y packs.",0,0.25,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/eventos/casamiento,"Cuánto cuesta casarse? Anillo, fiesta, por invitado",comparacion-comercial,"¿Cuánto cuesta casarse? Anillo, fiesta, por invitado",Organizá el casamiento sin perder de vista el total,"Cuánto sale casarse en Argentina: el anillo de compromiso, el presupuesto total de la fiesta, el costo real por invitado, cuánto regalar si sos invitado…",0,0.8,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/eventos/comida,Cuánta comida compro para la fiesta? Calculadora,calculo,¿Cuánta comida compro para la fiesta? Calculadora,¿Cuánta comida necesitás para tu evento?,"Cuánta pizza, sushi, picada, canapés, sándwiches de miga, torta y helado comprar para tu evento, repartido entre los invitados para no comprar de más.",0.33,0,alineado,title-canonico
https://hacecuentas.com/eventos/empanadas-y-guarniciones,"Empanadas, carbón y guarniciones",calculo,"Empanadas, carbón y guarniciones: ¿cuánto preparo",Que sobren algunas. No cinco docenas.,"Cuántas empanadas por persona, cuánta harina y relleno lleva la masa, cuánta ensalada y pan calcular y cuánto carbón comprar para el asado.",0,0.67,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/eventos/logistica,Logística de eventos,calculo,"Logística de eventos: mesas, sillas, meseros y playlist","Todo lo que tiene que pasar, en el orden correcto.","Calculá mesas, sillas, mozos, vajilla, cotillón… Encontrá herramientas, ejemplos y fuentes para resolver cuántas mesas, sillas y meseros necesito…",0,0,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/eventos/presupuesto,Cuánto sale la fiesta? Calculadora de presupuesto,calculo,¿Cuánto sale la fiesta? Calculadora de presupuesto,Decidí dónde gastar antes de pedir presupuestos.,"Armá el presupuesto de un cumpleaños, fiesta de 15, graduación o despedida y calculá el costo total y por invitado por rubro.",0,0.67,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/eventos/tragos,Tragos para muchos,informacional,Tragos para muchos: proporciones e ingredientes por persona,"Calculá la barra en botellas, hielo y mezcladores","Cuánto ron, gin, aperol o pisco va por trago y cuánto sale en total para la cantidad de gente que sos, con las botellas, las limas, el hielo y el jarabe.",0,0,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/familia,Calculadoras para la familia,calculo,"Calculadoras para la familia: presupuesto, hijos",Organizar la familia también es cuidar.,"Organizá presupuesto familiar, gastos de hijos, celebraciones y decisiones cotidianas con cálculos explicados y escenarios comparables.",0.5,0,alineado,title-canonico
https://hacecuentas.com/familia/asignaciones-anses,AUH y asignaciones familiares,calculo,AUH y asignaciones familiares: ¿cuánto cobro?,Entendé qué te corresponde y qué te retienen.,"Cuánto paga ANSES por hijo según tu situación: AUH si no tenés trabajo registrado, asignación familiar por tramo de ingreso si estás en blanco, el 20%…",0,0.33,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/familia/costo-de-un-bebe,"Cuánto cuesta un bebé por mes? Pañales, leche de fórmula",comparacion-comercial,"¿Cuánto cuesta un bebé por mes? Pañales, leche de fórmula",Prepará el bolsillo sin comprar todo de golpe.,"Presupuesto mensual de un bebé en Argentina: cuántos pañales por día según la edad y cuánto salen, latas de fórmula por mes, y la cuota del jardín…",0,0.67,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/familia/cuota-alimentaria,Cuánto es la cuota alimentaria,informacional,¿Cuánto es la cuota alimentaria? — Estimación 2026,No hay un porcentaje único. Hay una cuenta que tiene que poder explicarse.,"Estimá la cuota alimentaria según tu caso: un hijo, dos o más, alimentante monotributista o informal, o una cuota con sentencia que quedó desactualizada.",0,1,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/familia/fallecimiento-y-tramites,Falleció un familiar,informacional,"Falleció un familiar: pensión, sucesión, deudas y trámites","Falleció un familiar: ¿qué hay que cobrar, pagar y tramitar?","Checklist económico tras un fallecimiento: pensión, sucesión, herencia, cuentas, seguros, servicios, deudas y documentación.",1,0,alineado,title-canonico
